DATE,SPY_3M IMPLIED VOL,high,close,low,open,SPY_SHORT INTEREST RATIO,XBI_3M IMPLIED VOL,XBI_HIGH,XBI_LAST,XBI_LOW,XBI_OPEN,XBI_SHORT INTEREST RATIO,XLI_3M IMPLIED VOL,XLI_HIGH,XLI_LAST,XLI_LOW,XLI_OPEN,XLI_SHORT INTEREST RATIO,XLK_3M IMPLIED VOL,XLK_HIGH,XLK_LAST,XLK_LOW,XLK_OPEN,XLK_SHORT INTEREST RATIO,XLP_3M IMPLIED VOL,XLP_HIGH,XLP_LAST,XLP_LOW,XLP_OPEN,XLP_SHORT INTEREST RATIO,XLU_3M IMPLIED VOL,XLU_HIGH,XLU_LAST,XLU_LOW,XLU_OPEN,XLU_SHORT INTEREST RATIO,XLV_3M IMPLIED VOL,XLV_HIGH,XLV_LAST,XLV_LOW,XLV_OPEN,XLV_SHORT INTEREST RATIO,XLY_3M IMPLIED VOL,XLY_HIGH,XLY_LAST,XLY_LOW,XLY_OPEN,XLY_SHORT INTEREST RATIO,XOP_3M IMPLIED VOL,XOP_HIGH,XOP_LAST,XOP_LOW,XOP_OPEN,XOP_SHORT INTEREST RATIO,XRT_3M IMPLIED VOL,XRT_HIGH,XRT_LAST,XRT_LOW,XRT_OPEN,XRT_SHORT INTEREST RATIO,tweet_sentiment,news_sentiment,ADX,APO,AROONOSC,BOP,CCI,CMO,MACD,MACDSIGNAL,MACDHIST,MOM,RSI,STOCH_FASTK,STOCH_FASTD,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,SMA,EMA,WMA,DEMA,TRIMA,KAMA,MAMA,FAMA,PLUS_DI,MINUS_DI,SAR,AROON_DOWN,AROON_UP,WCLPRICE,TYPPRICE,MEDPRICE,ROC,AVGPRICE,BBANDS_UPPER,BBANDS_MIDDLE,BBANDS_LOWER,ATR,NATR,TRANGE,CHANDELIER_EXIT_LONG,CHANDELIER_EXIT_SHORT,HT_DCPERIOD,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_TRENDMODE,LOG_RET
2015-12-09,14.873,208.68,205.34,204.18,206.19,3.189,40.4919,68.82,67.43,66.76,68.5,13.21,15.9128,53.9,53.26,52.91,53.22,3.126,16.7952,44.38,43.59,43.38,44.05,1.841,13.4527,50.71,49.97,49.77,50.17,3.93,15.4073,43.06,42.61,42.27,42.41,3.66,17.9508,71.9,70.82,70.54,71.21,5.287,16.4328,81.07,79.61,79.23,80.48,2.738,42.9197,134.68,130.08,127.68,130.0,2.83,20.5037,44.92,44.02,43.76,43.95,4.409,-0.1528998242530755,-0.0428422152560083,15.886264048522024,0.6876285714285473,-35.714285714285715,-0.18888888888888763,-184.87009291284548,-10.061963332185297,0.4088155515670735,0.9269255786610525,-0.518110027093979,-4.009999999999991,44.96901833390735,20.034542314335027,37.599889658875576,0.0,25.489156105582566,0.0491895277097365,46.83303029947794,-82.99120234604109,208.4949142857146,207.8063483677497,208.05704380950965,207.73725540009536,208.80935000000017,207.6587554265844,208.14297201851073,207.78154886379352,14.252554289116018,27.740746158177153,210.6325146888,100.0,64.28571428571429,205.885,206.0666666666667,206.43,-1.915452591354183,206.09750000000003,211.80014325122806,207.69344,203.58673674877195,2.52808276378508,1.231169165182176,4.5,203.51934270347283,209.66065729652718,20.516394351301727,0.005383205738588031,-3.2176150423669214,0,-0.007805244227203542
2015-12-10,14.9561,207.43,205.87,205.14,205.42,3.189,40.4563,68.5,68.15,67.04,67.39,13.21,15.9468,53.86,53.51,53.21,53.21,3.126,16.8211,44.0399,43.71,43.58,43.71,1.841,13.4742,50.35,50.03,49.88,50.08,3.93,15.4664,42.63,41.905,41.87,42.55,3.66,17.9484,71.84,71.35,70.75,70.82,5.287,16.5282,80.38,79.88,79.54,79.83,2.738,42.8424,133.5,132.36,127.96,128.52,2.83,20.572,44.51,44.27,44.02,44.3,4.409,-0.0054644808743169,-0.0500568828213879,17.04580705124987,0.5490571428570945,-35.714285714285715,0.19650655021834632,-133.6167171274091,-7.1492913428119005,0.22663780663768307,0.7868680242563786,-0.5602302176186955,-3.4499999999999886,46.42535432859405,29.188255613126078,28.13179610112218,13.740235017163144,15.799665878113409,0.03755400955076649,43.38084627498829,-75.21994134897362,208.30348571428598,207.54816858538308,207.70705523808107,207.26453220203157,208.5668000000002,207.6170507507115,207.00648600925535,207.58778315015897,13.324143570055083,25.933715252308737,210.374414101248,92.85714285714286,57.142857142857146,206.0775,206.14666666666668,206.285,-1.648194152493787,205.965,211.78259414702464,207.59994,203.41728585297537,2.5110768520861475,1.219739083929736,2.2900000000000205,203.547099853315,209.63290014668502,19.8868914154551,-2.5492185513991314,-1.8532524768681142,0,0.0025777597503982177
2015-12-11,15.1109,204.14,201.88,201.51,203.35,3.189,40.5593,67.86,65.73,65.52,67.37,13.21,16.0561,53.21,52.61,52.525,53.07,3.126,16.9581,43.335,42.8,42.77,43.23,1.841,13.5667,49.83,49.48,49.34,49.53,3.93,15.5822,42.13,41.79,41.5,41.81,3.66,18.0108,70.88,70.3,70.21,70.59,5.287,16.697,79.13,78.06,77.9,78.83,2.738,43.0299,130.52,125.88,125.4,130.0,2.83,20.7909,43.95,43.42,43.39,43.78,4.409,-0.2755417956656347,-0.0092838196286472,19.19275908388814,0.20560476190473764,-50.0,-0.5589353612167306,-223.7202101828386,-23.551583001656144,-0.2369674101205419,0.5821009373809944,-0.8190683475015363,-7.680000000000007,38.22420849917192,4.50149035829435,17.90809609525154,0.0,4.580078339053988,0.020319028880688705,40.15312470067906,-96.1011591148577,207.77271428571456,206.79241277399868,206.85059047617628,205.89160620522756,208.16748214285735,207.1915613482091,206.75016170879258,207.56684261412482,11.754224982489227,32.687823125326915,210.12663753719806,100.0,50.0,202.3525,202.51,202.825,-3.664821530826501,202.72,212.1876626136702,207.45194,202.71621738632982,2.6431427912228522,1.3092643110872064,4.360000000000014,203.2913225872552,209.2186774127448,19.38296387505098,-1.4484855246800832,2.31003143340995,1,-0.019571440149155354
2015-12-14,15.2334,203.05,202.9008,199.95,202.07,3.189,40.6778,66.57,64.95,63.95,65.52,13.21,16.1515,52.88,52.8,52.125,52.63,3.126,17.0699,43.14,43.13,42.345,42.79,1.841,13.6306,50.01,49.97,49.29,49.48,3.93,15.661,42.005,42.0,41.505,41.95,3.66,18.0553,70.85,70.76,69.67,70.57,5.287,16.854,78.6325,78.46,77.26,78.11,2.738,43.2928,125.32,122.8,121.36,124.96,2.83,20.9576,43.93,43.42,42.87,43.67,4.409,-0.1958762886597938,0.0523504273504273,21.536564649260566,-0.23698571428576543,-57.142857142857146,0.26800000000000146,-179.58718582781313,-17.81727860074483,-0.5160590482060741,0.36246894026358073,-0.8785279884696549,-5.789199999999994,41.091360699627586,33.80068728522347,22.496811085547687,27.366794682457794,13.702343233206586,0.0018917466441115138,47.888694628293464,-73.29592760180985,207.3320571428574,206.27353107079887,206.20100190474767,205.04313456842405,207.73374642857164,206.9625666014358,204.8254808543963,206.8815021741927,10.781527050343058,34.14715304278176,209.6096392849662,100.0,42.85714285714286,202.2004,201.96693333333334,201.5,-2.7740667976424382,201.9927,212.13290944986343,207.46998000000002,202.8070505501366,2.67577544899265,1.3187604233165418,3.1000000000000227,203.21898974237996,207.73101025762003,19.003784326112825,-0.09843107258585002,-0.21669481524446874,1,0.005043728180914248
2015-12-15,15.3521,206.11,205.0308,204.54,204.7,2.154,40.7806,67.25,66.81,65.64,65.7,10.798,16.2405,53.15,52.81,52.68,52.9,2.12,17.1523,43.62,43.32,43.26,43.46,0.785,13.656,50.53,50.29,50.095,50.36,2.56,15.7046,42.59,42.33,42.035,42.06,3.077,18.1112,72.02,71.68,71.3,71.53,4.222,16.9909,79.64,78.89,78.8331,79.26,2.138,43.4544,126.56,125.24,123.8,125.24,2.198,21.1237,44.07,43.65,43.5,43.63,6.465,-0.1722141823444283,0.1326754385964912,21.935166178473708,-0.7330285714286617,-57.142857142857146,0.21070063694267904,-61.28361319063653,-6.69021327023473,-0.558925043307795,0.17819014354930557,-0.7371151868571006,-5.6492000000000075,46.65489336488264,58.19931271477663,32.167163452764534,100.0,42.45559822748554,-0.01328266724545113,44.58305790770714,-54.019909502262394,207.02354285714313,206.10783359469235,205.89416761903337,204.89788548000854,207.27984642857163,206.90530956248668,204.89569630420328,206.5419472535332,17.92470537644587,31.26290201523096,208.8368681421689,92.85714285714286,35.714285714285715,205.1779,205.22693333333333,205.325,-2.681412568824759,205.09519999999998,212.1569671906705,207.44052000000002,202.72407280932953,2.713877202636033,1.3236436684810444,3.20920000000001,203.13505384499905,207.81494615500094,18.663428515901366,-1.199589537267326,-2.4713977917409764,1,0.010443022102386526
2015-12-16,15.417,208.39,208.03,204.8,206.365,2.154,40.6906,69.82,69.74,67.32,67.63,10.798,16.2949,53.87,53.75,52.96,53.11,2.12,17.2001,43.985,43.91,43.15,43.59,0.785,13.6623,51.365,51.26,50.5005,50.51,2.56,15.7038,43.47,43.4,42.36,42.49,3.077,18.1215,72.72,72.61,71.27,72.28,4.222,17.1008,80.365,80.21,78.8,79.44,2.138,43.6149,126.2,122.44,121.36,124.8,2.198,21.229,44.43,44.39,43.72,43.89,6.465,0.1407035175879397,0.128099173553719,21.250883149815934,-0.9027904761905177,-57.142857142857146,0.4637883008356556,4.220324033738131,6.675114775740841,-0.3468875745890898,0.07317459992162648,-0.42006217451071626,-0.4989999999999952,53.33755738787042,95.73459715639828,62.57819905213251,100.0,75.78893156081887,-0.021320926362911052,49.87773943370136,-26.877828054298604,206.93140000000025,206.36412244873338,206.0283619047476,205.5376177561763,206.81541071428592,206.9150679298129,205.0524114889931,206.5047088594197,22.134857378939664,28.37551707087364,199.95,85.71428571428572,28.571428571428573,207.3125,207.07333333333335,206.595,-0.23929525389754236,206.89625,212.20233544975287,207.56852000000003,202.9347045502472,2.7764574024477433,1.3346427930816438,3.589999999999975,203.00300594295365,207.94699405704634,18.37828109201259,-2.1631700432625,-1.9476935796023573,0,0.0145220883149289
2015-12-17,15.4987,208.48,204.86,204.84,208.4,2.154,40.6074,70.4,68.97,68.21,70.22,10.798,16.3338,54.01,52.86,52.86,53.94,2.12,17.2846,44.09,43.22,43.21,44.09,0.785,13.685,51.26,50.6,50.59,51.26,2.56,15.7221,43.73,43.49,43.1577,43.48,3.077,18.1361,72.81,71.83,71.77,72.81,4.222,17.2024,80.4989,78.89,78.89,80.22,2.138,43.7659,123.28,118.24,116.8,122.96,2.198,21.304,44.6,43.46,43.43,44.46,6.465,-0.0596393897364771,-0.1346389228886169,20.57605408287569,-1.3587428571428575,-57.142857142857146,-0.972527472527474,-24.383320151575766,-6.637571497774601,-0.42968571078282025,-0.02739746221926287,-0.4022882485635574,-0.75,46.6812142511127,57.56154747948446,70.49848578355285,55.957192639579574,85.31906421319279,-0.02881454961943808,44.21519588045477,-55.565610859728324,206.595685714286,206.16357278890226,205.75217523808092,205.27345901683248,206.33099285714306,206.86333261669046,205.04226403585605,206.46614543893395,20.33360460525914,25.776055101116828,200.1188,78.57142857142857,21.42857142857143,205.76,206.06000000000003,206.66,-0.3647682505714678,206.645,212.12053215174146,207.37502000000003,202.6295078482586,2.838139016558618,1.3854041865462354,3.6399999999999864,202.87014203645575,208.07985796354424,18.2780650027992,-2.6622604120073694,-1.6972708891683637,0,-0.015355481061902721
2015-12-18,15.6297,202.93,200.0208,199.83,202.77,2.154,40.494,70.19,69.2,68.28,68.51,10.798,16.4394,52.43,51.74,51.7,52.43,2.12,17.3938,42.97,42.17,42.1,42.88,0.785,13.758,50.18,49.34,49.34,50.18,2.56,15.7701,43.04,42.51,42.18,42.99,3.077,18.1855,71.43,70.49,70.48,71.34,4.222,17.3335,78.45,77.33,77.28,78.43,2.138,44.0054,119.2,115.76,115.48,118.8,2.198,21.4112,43.29,42.74,42.69,43.0,6.465,-0.1646341463414634,-0.0215208034433285,21.382587856673492,-1.6530357142857781,-85.71428571428572,-0.8868387096774216,-172.99195344006128,-22.531362234817003,-0.8756923905838221,-0.19705644789217472,-0.6786359426916474,-9.599199999999996,38.734318882591495,2.205780346820767,51.83397499423423,0.0,51.98573087985946,-0.04227278205838347,40.2004993723544,-98.29185317815582,205.9764571428574,205.34453641704863,204.87552380950947,203.86327295898167,205.7982142857145,206.53839088885277,204.79119083406323,206.42427157381218,17.894104021780286,34.63328332178666,208.48,100.0,14.285714285714286,200.7004,200.92693333333332,201.38,-4.579334033012117,201.3877,212.63478966626533,206.94856000000004,201.26233033373475,2.9947005153758597,1.4971945494547865,5.030000000000001,202.5537719438896,208.27622805611043,18.356980838669823,-3.634902819149698,-0.2654284582568732,1,-0.023905457867977
2015-12-21,15.7421,201.88,201.67,200.09,201.41,2.154,40.3846,70.0,70.0,68.5,69.66,10.798,16.5294,52.36,52.14,51.83,52.2,2.12,17.4814,42.63,42.6,42.235,42.52,0.785,13.7887,49.91,49.9,49.47,49.67,2.56,15.7595,42.78,42.48,42.26,42.61,3.077,18.2058,71.13,71.13,70.55,70.91,4.222,17.4607,78.11,77.72,77.195,77.85,2.138,44.1853,116.5155,114.56,113.2,115.8,2.198,21.5437,43.06,42.71,42.51,43.06,6.465,-0.0911528150134048,0.0288018433179723,22.13151207520002,-1.6537500000000591,-85.71428571428572,0.14525139664804027,-127.86530504703555,-15.325825122979333,-1.083588309053738,-0.37436282012448735,-0.7092254889292506,-6.680000000000007,42.33708743851034,21.271676300577802,27.013001375627407,24.671024544428814,26.876072394669066,-0.056311975169742734,42.577857077253086,-83.52730528200559,205.332885714286,204.8545982281088,204.30132952379518,203.1462234673696,205.25025714285732,206.29069593606474,204.63513129236006,206.37954306677588,17.07850049023375,33.05471709953158,208.48,92.85714285714286,7.142857142857143,201.3275,201.21333333333334,200.985,-3.2061435085193213,201.2625,212.58366160896907,206.56652000000003,200.54937839103098,2.9135933357061545,1.444733146083282,1.859199999999987,202.68416412825823,208.14583587174178,18.45676799127352,-3.401091117495511,3.996021877725756,1,0.008211337011338629
2015-12-22,15.7807,203.85,203.5,201.55,202.715,2.154,40.2934,70.5,69.6,68.8,70.3,10.798,16.5208,52.98,52.86,52.23,52.35,2.12,17.527,42.98,42.91,42.56,42.76,0.785,13.788,50.61,50.55,49.865,49.98,2.56,15.7388,42.95,42.84,42.21,42.6,3.077,18.2083,71.71,71.61,70.965,71.38,4.222,17.5064,78.44,78.29,77.68,78.12,2.138,44.3113,117.24,115.96,113.92,114.28,2.198,21.6139,43.69,43.54,42.84,42.96,6.465,-0.0410958904109589,0.04503582395087,21.941603258560367,-1.8870452380952827,-85.71428571428572,0.341304347826088,-61.987629222769804,-7.753765903128013,-1.0881382359569045,-0.5171179032909708,-0.5710203326659337,-3.4490000000000123,46.123117048435994,42.42774566473985,21.968400770712538,50.59698342373524,25.08933598938762,-0.06721256805239939,50.12032208695037,-63.806706114398494,204.9736714285717,204.67398513102765,204.05694476189035,203.03686232091664,204.8171214285716,206.22341582852093,204.57837472774204,206.33451385830006,21.004143870836383,31.162430673815532,208.307,85.71428571428572,0.0,203.1,202.96666666666667,202.7,-1.6665941850407595,202.90375,212.33144375664276,206.28802000000005,200.24459624335734,2.8697652402985705,1.410204049286767,2.299999999999983,202.7485203042465,208.0814796957535,18.485668787778305,-0.6825496242630125,5.85289403481576,1,0.009033306730899237
2015-12-23,15.8157,206.07,206.02,204.58,204.69,2.154,40.1742,70.86,70.73,69.84,70.04,10.798,16.5171,53.521,53.48,52.96,53.1,2.12,17.5425,43.31,43.27,43.0,43.14,0.785,13.7747,50.99,50.92,50.68,50.77,2.56,15.7036,43.595,43.5,42.85,42.91,3.077,18.2207,72.54,72.38,71.99,72.06,4.222,17.5573,78.78,78.69,78.36,78.5,2.138,44.3596,125.12,125.12,118.84,119.52,2.198,21.7082,44.12,44.02,43.53,43.7,6.465,-0.0666666666666666,-0.0099857346647646,20.891484651090593,-1.9359738095238868,-71.42857142857143,0.8926174496644494,17.743193189771844,1.8071887774865192,-0.8782769167390825,-0.5893497059805932,-0.28892721075848926,0.6800000000000068,50.903594388743265,71.56069364161866,45.08670520231183,100.0,58.42266932272096,-0.07179502484188083,51.787908187254295,-38.9546351084812,205.0029571428574,204.85345378022396,204.1964552380808,203.5901535074312,204.55841785714307,206.22236118717257,205.29918736387103,206.0756822346928,25.21758943668016,29.154066177542987,208.13745999999998,78.57142857142857,7.142857142857143,205.6725,205.55666666666664,205.325,0.3311580792831448,205.33999999999997,211.99955575544698,206.12152000000006,200.24348424455314,2.848353437420101,1.3825616141248913,2.569999999999993,202.77313301768984,208.05686698231017,18.561837926556723,1.7755413250236682,2.6296295894197455,1,0.012307246572897772
2015-12-24,15.8343,206.33,205.68,205.42,205.72,2.154,39.9945,71.12,70.88,70.5601,70.76,10.798,16.5031,53.6,53.46,53.29,53.29,2.12,17.5673,43.36,43.25,43.2,43.3,0.785,13.7393,51.02,50.87,50.81,50.81,2.56,15.6789,43.6,43.47,43.35,43.35,3.077,18.2125,72.68,72.45,72.11,72.14,4.222,17.6014,78.74,78.48,78.42,78.56,2.138,44.369,125.72,124.2,122.36,125.36,2.198,21.7477,44.02,43.65,43.58,44.02,6.465,-0.0075757575757575,0.0769230769230769,19.81871389286884,-1.866961904761979,-71.42857142857143,-0.043956043956034,33.45929974461778,0.5113617943344534,-0.7309693086141067,-0.617673626507296,-0.11329568210681074,-0.18999999999999773,50.255680897167224,89.99999999999991,67.99614643545253,94.67582526791746,81.75760289721717,-0.07241056615302499,48.721105581701146,-40.906106369008526,204.72152857142882,204.96365994286077,204.28672761903317,203.96431171405897,204.35968571428592,206.21088047579573,205.31822799567746,206.0567458787174,25.2980350524929,28.45477300548903,207.97131079999997,71.42857142857143,0.0,205.7775,205.81000000000003,205.875,-0.0922912517608232,205.78750000000002,211.63265107721594,205.93952000000004,200.24638892278415,2.709899620461524,1.3175319041528217,0.910000000000025,203.02299060779484,207.80700939220517,19.08079446192268,1.6680531417762825,-4.241567284394646,1,-0.001651688497913356
2015-12-28,15.8166,205.26,205.21,203.94,204.86,2.154,39.8166,70.38,69.72,69.2202,69.86,10.798,16.4587,53.45,53.34,52.985,53.25,2.12,17.558,43.25,43.22,42.8501,43.09,0.785,13.7092,50.805,50.8,50.6,50.65,2.56,15.6303,43.605,43.55,43.21,43.21,3.077,18.1859,72.2999,72.11,71.91,72.24,4.222,17.603,78.73,78.68,78.06,78.28,2.138,44.3323,121.64,119.6,118.6,120.84,2.198,21.7506,43.74,43.54,43.22,43.55,6.465,0.13125,0.053763440860215,19.30995204807645,-1.6820809523810567,-64.28571428571429,0.2651515151515122,10.006729017847764,-1.3577495347907818,-0.6447201078482578,-0.6230829227754884,-0.02163718507276946,3.3300000000000125,49.32112523260461,82.051282051282,81.20399189763326,81.52725299434178,92.06769275408601,-0.0709417225447262,45.49109123473534,-39.20903954802261,204.49724285714314,204.99650528381267,204.35185714284265,204.15886944767607,204.19254642857163,206.19374052076196,205.26411399783873,205.85858790849775,24.107336248741454,31.118883675195296,207.80848458399996,64.28571428571429,0.0,204.905,204.8033333333333,204.6,1.6494947493560508,204.8175,211.17246780384548,205.72202000000001,200.27157219615455,2.640621076142845,1.286789667239825,1.740000000000009,203.14830921653146,207.68169078346855,20.092931645730832,-2.3357721862340886,-5.763420277944668,1,-0.0022877179049610834
2015-12-29,15.7348,207.79,207.4,206.47,206.51,2.154,39.6692,71.56,71.54,70.27,70.38,10.798,16.3636,53.95,53.85,53.53,53.59,2.12,17.469,43.924,43.81,43.39,43.48,0.785,13.6087,51.29,51.24,50.91,51.13,2.56,15.5448,43.94,43.79,43.68,43.76,3.077,18.1497,73.16,72.99,72.44,72.59,4.222,17.5419,79.71,79.59,79.0,79.16,2.138,44.211,123.12,121.56,119.24,122.2,2.198,21.6051,44.245,44.0,43.6,43.6,6.465,0.2314540059347181,0.0360655737704918,17.971579719439557,-1.4517238095238554,-50.0,0.674242424242439,95.41772110217191,7.293177499624741,-0.3950978553069433,-0.5774859092817793,0.18238805397483604,4.499200000000002,53.646588749812366,93.7500000000002,88.6004273504271,100.0,92.06769275408601,-0.06494193059359832,55.31039254003558,-14.463276836158215,204.5294571428574,205.316971245971,204.73889142855688,204.8687573551898,204.07647857142874,206.20030833131423,205.37090829794678,205.84639591823398,29.277020056427645,28.943567783499958,199.83,57.142857142857146,7.142857142857143,207.265,207.22,207.13,2.21743827525569,207.0425,210.99531754040743,205.65752000000003,200.31972245959264,2.6362909992754977,1.2711142715889574,2.579999999999984,203.15338607032547,207.67661392967455,20.805480129914752,-3.574021368430144,1.5816113523780444,1,0.010615450742753971
2015-12-30,15.7139,207.21,205.93,205.76,207.11,2.154,39.5667,71.87,70.86,70.63,71.17,10.798,16.3308,53.845,53.4,53.33,53.75,2.12,17.4405,43.79,43.44,43.44,43.79,0.785,13.5476,51.27,51.06,51.0,51.21,2.56,15.4871,43.94,43.75,43.66,43.82,3.077,18.1146,73.1,72.68,72.61,72.91,4.222,17.5308,79.56,78.95,78.93,79.53,2.138,44.0919,121.8,118.08,117.8,118.88,2.198,21.5964,44.08,43.69,43.645,43.84,6.465,-0.004225352112676,-0.0117252931323283,16.893823658169875,-0.9827952380953491,-50.0,-0.813793103448271,61.688057661133676,1.0581964708023825,-0.312287283027473,-0.524446184030918,0.21215890100344503,0.8992000000000075,50.52909823540119,51.688311688312,75.82986457986446,27.92701864183968,69.81809054539342,-0.05829875424713249,63.513532780454675,-29.47976878612705,204.57160000000025,205.39870841317486,204.92563047617594,205.0810952527412,204.1032357142859,206.1987179543699,205.39886288304945,205.83520759235438,27.9400128433596,29.598855460005247,199.9892,50.0,0.0,206.2075,206.30000000000004,206.485,0.43856825413548517,206.50250000000003,210.24041890282996,205.42002000000002,200.5996210971701,2.5651273564701063,1.245630727174334,1.6400000000000148,203.28641397621976,207.54358602378025,21.050238899726267,-1.4297334020377326,6.738248588584693,0,-0.007112990578170291
2015-12-31,15.7039,205.89,203.87,203.87,205.13,2.305,39.4393,70.96,70.2,69.99,70.46,13.773,16.3213,53.45,53.01,52.92,53.15,3.091,17.4348,43.3168,42.83,42.83,43.29,1.086,13.5358,50.9,50.49,50.43,50.89,3.378,15.4306,43.8,43.28,42.89,43.68,3.783,18.1256,72.75,72.03,72.03,72.42,6.412,17.5341,79.01,78.1608,78.15,78.58,2.54,44.0225,121.48,120.88,117.2,117.52,2.083,21.5126,43.855,43.24,43.24,43.51,9.165,-0.1882530120481927,-0.0034013605442176,16.51508444610969,-0.5777428571429652,-7.142857142857143,-0.6237623762376249,3.774251159506139,-7.08997526564919,-0.4081788599249876,-0.501192719209732,0.09301385928474437,-4.159999999999997,46.45501236717541,0.0,48.47943722943713,0.0,42.6423395472795,-0.054357049503617194,55.432506853899554,-53.29479768786124,204.4287428571431,205.19488062475153,204.83208380950927,204.74296513574214,204.2642642857145,206.17364095529217,204.63443144152473,205.53501355464695,26.314430719701754,33.214739407797396,200.145216,42.85714285714286,35.714285714285715,204.375,204.54333333333332,204.88,-1.9997115800605703,204.69,209.8310493113647,205.18707000000003,200.54309068863537,2.529046831007956,1.2405193657762084,2.0600000000000023,203.35612243184613,207.47387756815388,21.55580133995104,1.5299390783133615,7.469515416976569,1,-0.010053769408209151
2016-01-04,15.782,201.03,201.0192,198.59,200.49,2.305,39.5083,69.11,67.83,67.22,68.54,13.773,16.3651,52.32,52.3,51.71,52.11,3.091,17.5109,42.28,42.27,41.61,42.06,1.086,13.6047,49.85,49.85,49.35,49.83,3.378,15.415,43.2,43.19,42.67,43.03,3.783,18.1785,71.0,70.73,70.01,70.77,6.412,17.5872,76.93,76.82,75.98,76.78,2.54,44.0089,123.38,121.48,118.48,120.6,2.083,21.47,43.12,42.97,42.4,42.6,9.165,-0.0928792569659441,0.0038872691933916,17.50505888830089,-0.5544333333333782,-71.42857142857143,0.21688524590164077,-134.51950564445107,-17.056734625933768,-0.7060702223384396,-0.5421682198354735,-0.16390200250296616,-3.8408000000000015,41.47163268703312,26.404347826087083,26.030886504799422,0.0,9.309006213946162,-0.05621078421085279,52.060659561713294,-75.43781597573295,204.3672571428574,204.638123208118,204.37747809522355,203.76394002322746,204.45599285714306,206.1389289131046,204.45366986944848,205.50797996251697,22.673212138187154,42.45604637088336,207.79,100.0,28.571428571428573,200.4146,200.2130666666667,199.81,-1.8748413550717546,200.28230000000002,209.93691183998166,204.95753000000005,199.97814816001843,2.725543485935959,1.3558622688459405,5.280000000000001,202.98357141221678,206.60642858778323,22.63974230261508,3.8115518709515235,2.5902326623380225,1,-0.014082109923884905
2016-01-05,15.837,201.9,201.36,200.05,201.4,2.305,39.511,68.5,67.22,66.765,67.87,13.773,16.4126,52.53,52.44,51.97,52.43,3.091,17.5755,42.5,42.16,41.97,42.4,1.086,13.6344,50.29,50.17,49.84,49.97,3.378,15.4032,43.61,43.5,42.555,43.17,3.783,18.2075,71.38,71.07,70.76,70.93,6.412,17.6557,77.145,76.72,76.17,76.89,2.54,43.9737,121.52,121.08,118.68,120.8,2.083,21.4638,43.4,43.32,42.83,43.12,9.165,-0.2320230105465004,0.1124144672531769,18.08599125359117,-0.9078857142857828,-71.42857142857143,-0.021621621621617387,-99.10796123529613,-15.462146436556273,-0.9042281818095148,-0.6145802122302817,-0.2896479695792331,1.3392000000000053,42.26892678172186,30.10869565217406,18.83768115942011,6.548640426935019,2.182880142311275,-0.06097624343783803,48.48174254060149,-71.99191102123343,204.25720000000027,204.20104011370228,203.97651047617592,203.0646093383035,204.53557857142877,206.09427392595146,204.29898637597606,205.47775512285344,23.88169018684311,40.3493045603655,207.606,92.85714285714286,21.42857142857143,201.16750000000002,201.10333333333335,200.97500000000002,0.6695303688416532,201.1775,209.27239279711262,204.54453000000007,199.81666720288752,2.663004665511962,1.322509269721872,1.8499999999999943,202.06568180257057,206.49431819742944,24.18571828808478,2.769999865392092,-2.2846340370519207,1,0.0016939249418977545
2016-01-06,15.9461,200.06,198.82,197.6,198.34,2.305,39.575,66.11,64.35,63.54,65.84,13.773,16.5106,52.06,51.63,51.31,51.72,3.091,17.6811,41.915,41.64,41.385,41.54,1.086,13.7017,50.2,50.0,49.64,49.67,3.378,15.4145,43.6,43.42,43.07,43.24,3.783,18.2672,70.98,70.49,70.0,70.06,6.412,17.7626,76.37,75.97,75.36,75.6,2.54,44.0523,117.8,112.76,111.8,117.8,2.083,21.5188,42.89,42.41,42.125,42.56,9.165,-0.1612466124661246,0.116822429906542,19.15257915682229,-0.8969333333333793,-85.71428571428572,0.1951219512195074,-133.0314707771358,-23.79431977094272,-1.2517966323146652,-0.7420234962471584,-0.5097731360675068,-2.8499999999999943,38.10284011452864,12.695109261186236,23.069384246482187,0.0,2.182880142311275,-0.07073801021535431,46.16634080554719,-88.78676470588236,203.81357142857172,203.48356809854198,203.25155047617588,201.87685234672412,204.43696428571448,205.82530464881395,204.02503705717726,205.44143717121153,21.54199886616309,42.77996891923909,207.42568,100.0,14.285714285714286,198.825,198.82666666666668,198.82999999999998,-1.4131997818217834,198.705,209.07824017405989,204.06803000000008,199.05781982594027,2.7413614751182513,1.3788157504869991,3.7600000000000193,201.91224172063554,205.65775827936446,25.207732054991702,2.2459974121788098,-4.26573317013882,1,-0.012694458043061413
